,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,14Y,16Y,18Y,20Y,22Y,24Y,26Y,28Y,30Y
2005-01-03,2.1096294995971925,2.1510240528173017,2.2397824582830643,2.4309607852930823,2.6264666235743297,2.8158415187336345,2.9934121351349057,3.1565210375927633,3.3043618111980173,3.437219892237382,3.5559843733573033,3.6618396538459415,3.839974401716834,3.9815074905325623,4.094849416574177,4.186625506774926,4.261872584638049,4.324361351073937,4.376903026498448,4.421599068693085,4.460031155783919,4.493400965112981
2005-01-04,2.055906102964125,2.1150731289613147,2.2319818373346605,2.457144022981635,2.667102125314353,2.8596402713372027,3.0342024128523004,3.1912442828299703,3.331801000128892,3.4572033374342235,3.5688957234937857,3.6683232332043447,3.8357971098314034,3.969342250928873,4.076772870384663,4.164136124227453,4.236021790007377,4.295884260924836,4.346319521250878,4.389284521218408,4.426263659982653,4.458392226192347
2005-01-05,2.064858014958016,2.1266954301424303,2.2481793351231474,2.479968705583551,2.694019377037726,2.8888706074215382,3.064512665933739,3.2217945582751666,3.3620328143884737,3.48675811059896,3.5975555990045613,3.6959682840447146,3.861299225487868,3.9927773518252407,4.098339072815495,4.184063581206671,4.254532192092324,4.3131751059847705,4.362560203175965,4.404617640030265,4.440808293696978,4.472247630225817
2005-01-06,2.0605152729985865,2.1079189871795783,2.207487807895247,2.4155668048432823,2.622264865435811,2.8180939041282067,2.9984069230272072,3.161485053251498,3.3073153881066064,3.4368206435716497,3.551382403468432,3.652553551351109,3.820866209299165,3.952937714841383,4.057725037619391,4.142005299174305,4.210779619788855,4.267707355928176,4.315468737687053,4.356040013924411,4.390893122493018,4.4211375937237065
2005-01-07,2.048016052613096,2.0927201403326943,2.1878893459348916,2.3901589324803005,2.5936475974695927,2.787782278633791,2.967263404548912,3.1299851042222047,3.2757090458881564,3.4052297079634903,3.519858070945995,3.621109980840599,3.7895653371497295,3.921729422216136,4.026566830898443,4.110870225486122,4.17965280016064,4.236581384448623,4.28434032793879,4.324907968652664,4.35975722149964,4.389998027020299
2005-01-10,2.034898046443258,2.0814876885291316,2.1798313965704703,2.3865553257895646,2.592691747358725,2.7882822907395663,2.9684412521533177,3.131340849731788,3.276929001059848,3.4061243118991937,3.5203198905671598,3.62108535014616,3.7885326062237783,3.9197471940913218,4.023742654416286,4.107318606669264,4.1754788669849985,4.231875905744617,4.279179500821469,4.319354986559465,4.353864310276371,4.383808410075171
2005-01-11,2.0620371065836367,2.1079138428592707,2.2045381841281158,2.407134179574964,2.6088464590422418,2.800148105739854,2.9763600794017164,3.135733284442721,3.278224626559424,3.4047264422731076,3.516590155868815,3.615339298162768,3.779525803539098,3.908263510384971,4.01034121226962,4.092400922107442,4.159337818704749,4.214729361291734,4.26119290520275,4.3006565024718,4.334555057589558,4.363969497721132
2005-01-12,2.062084595297141,2.1088427984342277,2.2069712917989883,2.411768553660144,2.6149296880150343,2.8071933895821695,2.984051406170075,3.143864534430329,3.2866604901118714,3.4133773447436475,3.5253961666947635,3.624259796917384,3.7885997810484935,3.917433232491564,4.019575574784804,4.101681746978989,4.168653682677663,4.224072647552594,4.2705582917209135,4.310040128777176,4.343954034956151,4.373381605999995
2005-01-13,2.0527420017232307,2.090331855622682,2.174735450786421,2.365086392470217,2.563966946613832,2.756855632229752,2.9363726179467147,3.0993860381213127,3.2452082001236344,3.3744854946658758,3.4885270309709635,3.5889084930939203,3.7550795614062977,3.884669893475632,3.98698292142908,4.068974583711256,4.135712669849808,4.190862517808162,4.237082841089888,4.276319072418288,4.3100118372638425,4.339242498289137
2005-01-14,2.056922939133829,2.097315924658196,2.1858289460571045,2.379950751064485,2.57880454898708,2.7695570361670123,2.9458573099753065,3.1051903749918184,3.2472293076994885,3.3728233213286583,3.4833879825901417,3.580547545987392,3.7410788971421467,3.866025029700941,3.9645305369667914,4.043388539781134,4.107527421233279,4.160500829763007,4.204880391486023,4.24254428669741,4.274881249281919,4.302932445805394
